"","ID","name","category","main_category","currency","deadline","goal","launched","pledged","state","backers","country","usd_pledged"
"74",413454222,"The Metamorphosis","Shorts","Film & Video","USD",2013-01-13 00:58:05,15000,2012-12-13 00:58:05,2007,"failed",35,"US",2007
"75",201407754,"SnapDare App - Online Truth or Dare & Snapchat Combined!!","Apps","Technology","USD",2014-11-06 19:28:10,10000,2014-10-07 19:28:10,30,"failed",4,"US",30
"76",575528908,"On The Training of Doctors","Fiction","Publishing","USD",2015-03-17 03:39:09,3500,2015-01-16 04:39:09,290,"failed",9,"US",290
"77",978660287,"Owen & Rooster Are Adopted, first of the children's series.","Children's Books","Publishing","USD",2015-05-17 18:56:48,1000,2015-04-17 18:56:48,805,"failed",10,"US",805
"78",898122275,"The Gifted: Utopia","Fiction","Publishing","USD",2014-11-07 09:37:55,300,2014-10-08 09:37:55,100,"failed",1,"US",100
"79",398115,"ChocolateGirl N the Corner","Fiction","Publishing","USD",2013-09-05 21:19:04,2000,2013-08-06 21:19:04,0,"failed",0,"US",0
"80",806115561,"Fire on the Mountain Hot Sauce / Asheville Hot Sauce Co.","Food","Food","USD",2016-09-19 01:15:16,8000,2016-08-05 01:15:16,645,"failed",14,"US",115
"81",243177551,"Patriots & Preppers","Video","Journalism","USD",2014-08-13 22:10:31,12000,2014-07-14 22:10:31,0,"failed",0,"US",0
"82",477645675,"The Electric Chair Tattoos","Art","Art","USD",2016-01-27 18:51:02,15000,2015-12-28 18:51:02,58,"failed",2,"US",58
"83",878793435,"The Doggie Stile Tangle Resistant Pet Tie-Out System","Product Design","Design","USD",2016-07-03 00:58:21,10000,2016-06-03 00:58:21,438,"failed",7,"US",438
"84",2068662888,"Motivational, Inspirational and Educational Music!","Hip-Hop","Music","USD",2012-06-08 14:10:00,10000,2012-05-09 14:37:22,40,"failed",2,"US",40
"85",341893585,"O' Great Tree Of Many Branches","Fiction","Publishing","USD",2013-09-26 18:30:17,2000,2013-08-27 18:30:17,0,"failed",0,"US",0
"86",309455387,"A to Z: Surfers and Their Tricks","Art Books","Publishing","USD",2016-04-29 05:07:21,1000,2016-03-15 04:07:21,41,"failed",2,"US",41
"87",1329949763,"Superhighs","Comics","Comics","USD",2012-05-22 05:59:00,3500,2012-04-21 15:54:18,340,"failed",10,"US",340
"88",1565413781,"Sparcus: Broken Worlds","Fiction","Publishing","USD",2013-02-27 23:39:41,2000,2013-01-28 23:39:41,895,"failed",37,"US",895
"89",1531001006,"Viva Otaku: The geek themed media shop and haberdashery","Apparel","Fashion","USD",2016-08-21 02:38:55,30000,2016-06-22 02:38:55,0,"failed",0,"US",0
"90",211559927,"craigslost","Technology","Technology","USD",2014-09-12 20:47:51,10000,2014-08-13 20:47:51,1,"failed",1,"US",1
"91",1405173547,"Jay Smith's New Album","Jazz","Music","USD",2011-05-04 10:43:24,3000,2011-03-24 09:43:24,20,"failed",1,"US",20
"92",747622652,"The World in Tripl-D","Shorts","Film & Video","USD",2011-06-19 16:38:30,5000,2011-05-20 16:38:30,854,"failed",12,"US",854
"93",1917939683,"Fantasy Horror Indie Board Game Needs Miniature Sculpted","Tabletop Games","Games","USD",2015-03-23 21:37:41,1750,2015-02-21 22:37:41,569,"failed",10,"US",569
"94",1634007753,"""BETWEEN LIFE AND DEATH!"" - Television Pilot","Film & Video","Film & Video","USD",2013-07-25 22:41:13,18550,2013-06-25 22:41:13,357,"failed",9,"US",357
"95",984297627,"huntagram","Apps","Technology","USD",2014-07-14 20:05:21,2500,2014-06-30 20:05:21,0,"failed",0,"US",0
"96",189685777,"In the Abandoned Barn","Children's Books","Publishing","USD",2015-04-22 23:33:43,12000,2015-03-23 22:33:43,4542,"failed",48,"US",4542
"97",1174452550,"Femmer's Fabulous Pretzels","Restaurants","Food","USD",2016-04-14 07:33:53,30000,2016-02-14 07:33:53,20,"failed",1,"US",20
"98",671743485,"Beacon of Hope","Video Games","Games","USD",2015-10-31 04:59:00,9000,2015-09-30 15:48:44,2094,"failed",34,"US",2094
"99",1129912195,"Four Deep Jeans for Women and Men","Ready-to-wear","Fashion","USD",2015-12-19 01:21:46,25000,2015-11-04 01:21:46,2931,"failed",6,"US",2931
"100",43447723,"Time & Redemption - short film in Maine","Shorts","Film & Video","USD",2011-05-02 03:28:00,500,2011-03-26 03:20:35,150,"failed",3,"US",150
"101",253588094,"Cast This! Season Deux","Webseries","Film & Video","USD",2010-09-09 19:05:00,6500,2010-07-10 19:43:49,0,"failed",0,"US",0
"102",750808245,"KPIQ: The First Step, New Album 2015","Latin","Music","USD",2015-05-14 06:44:17,20000,2015-04-14 06:44:17,267,"failed",12,"US",267
"103",976754484,"PonyChat Inc.","Mixed Media","Art","USD",2011-09-21 01:43:00,5000,2011-07-28 23:32:58,147,"failed",7,"US",147
"104",1239091753,"Gypsy BreiZ Refashioned Clothing & Original Designs","Apparel","Fashion","USD",2015-09-20 18:18:51,850,2015-08-21 18:18:51,0,"failed",0,"US",0
"105",1741576291,"Help fund the Appalachian Music Trail, help local musicians","Music","Music","USD",2016-03-20 22:08:00,500,2016-02-19 23:08:00,10,"failed",1,"US",10
"106",1578170726,"Review Geek Needs Your Help!","Webseries","Film & Video","USD",2015-11-12 04:19:08,2499,2015-10-13 04:19:08,1,"failed",1,"US",1
"107",667818191,"""Blood Splatter"" Special effects review of zombie films book","Nonfiction","Publishing","USD",2011-07-20 04:46:17,5000,2011-06-05 04:46:17,280,"failed",7,"US",280
"108",208205568,"An American Musician","Music","Music","USD",2012-05-05 22:24:00,15000,2012-03-14 23:52:17,0,"failed",0,"US",0
"109",63332180,"Zombiewear","Fashion","Fashion","USD",2015-09-12 19:50:45,5000,2015-08-13 19:50:45,60,"failed",2,"US",60
"110",246660465,"The Grand Illusion","Fiction","Publishing","USD",2012-01-24 19:40:45,12000,2011-12-10 19:40:45,0,"failed",0,"US",0
"111",738428490,"[out of nothing] #0","Nonfiction","Publishing","USD",2010-07-24 16:00:00,1200,2010-05-24 16:30:35,285.01,"failed",8,"US",285.01
"112",1559049727,"There's A Storm Coming","Faith","Music","USD",2016-03-10 14:22:37,2500,2016-01-25 14:22:37,2,"failed",2,"US",2
"113",1751602470,"OPERATION: BREW","Drinks","Food","USD",2015-02-21 02:11:45,2000,2015-01-22 02:11:45,0,"failed",0,"US",0
"114",27525250,"Hellven Graphic Novel Project","Comics","Comics","USD",2011-06-10 19:06:16,1000,2011-05-11 19:06:16,10,"failed",1,"US",10
"115",258324051,"SEPOD - Scott's EP Or Demo","Hip-Hop","Music","USD",2014-03-30 00:37:44,650,2014-02-28 01:37:44,30,"failed",1,"US",30
"116",708064649,"THE COOKE BOOK, The Music of Sam Cooke","Music","Music","USD",2011-08-18 05:04:32,15000,2011-06-19 05:04:32,640,"failed",8,"US",640
"117",1954297082,"Send Bacon To Space!","Bacon","Food","USD",2014-08-27 17:13:01,5000,2014-07-28 17:13:01,168,"failed",11,"US",168
"118",855768906,"Lakota Coo Coo Clock","Art","Art","USD",2012-05-31 00:42:15,15000,2012-05-01 00:42:15,1,"failed",1,"US",1
"119",2093007168,"Artist Blocks","Art","Art","USD",2014-05-29 19:05:10,6000,2014-04-29 19:05:10,331,"failed",17,"US",331
"120",1331739930,"Upgrade home recording studio for new album","Rock","Music","USD",2015-04-11 10:39:15,30000,2015-03-12 09:39:15,1,"failed",1,"US",1
"121",1936834531,"Help Build a Kid's Musical Theater Program","Performance Art","Art","USD",2015-07-29 20:45:13,5000,2015-06-29 20:45:13,30,"failed",2,"US",30
"122",1989258194,"Never Life - A Young Ghost's Journey to Find Himself","Children's Books","Publishing","USD",2013-10-25 20:13:34,1500,2013-09-25 20:13:34,65,"failed",7,"US",65
"123",1086880098,"Help fund Rachel Burkey's 1st original album!","Country & Folk","Music","USD",2012-08-07 04:00:00,7500,2012-07-11 00:36:51,300,"failed",9,"US",300
"124",1963637812,"3-in-1 Foldable Goose Decoy","Gadgets","Technology","USD",2015-08-10 01:29:55,10500,2015-06-26 01:29:55,25,"failed",1,"US",25
"125",1183340086,"HEart Movement","Workshops","Dance","USD",2015-09-02 19:41:28,2000,2015-08-03 19:41:28,478,"failed",7,"US",478
"126",622075246,"LabWorks 101 The Home of Future Producers","Music","Music","USD",2014-09-25 00:02:34,5000,2014-08-26 00:02:34,0,"failed",0,"US",0
"127",1071247163,"Aaralyn's 5th Birthday on Kaua'i","Photobooks","Photography","USD",2014-09-05 06:12:00,5500,2014-07-11 00:12:35,0,"failed",0,"US",0
"128",686919020,"Steeping the Masses","Poetry","Publishing","USD",2012-02-28 05:36:44,3000,2011-12-30 05:36:44,590,"failed",7,"US",590
"129",857923131,"Who Made South Beach","Documentary","Film & Video","USD",2012-12-14 22:50:59,10000,2012-11-14 22:50:59,120,"failed",2,"US",120
"130",275478428,"Hideaway Park Brewery","Food","Food","USD",2014-03-27 01:33:29,15000,2014-02-25 02:33:29,1138,"failed",27,"US",1138
"131",2022329513,"May Socks // The custom sock shop","Apparel","Fashion","USD",2015-06-19 06:48:00,5000,2015-05-20 22:58:49,131,"failed",6,"US",131
"132",492024912,"CHOP BOX   ""A Modular Cutting Board System""","Product Design","Design","USD",2014-06-04 21:48:22,10000,2014-05-05 21:48:22,69,"failed",3,"US",69
"133",1711968979,"Unlock These Handcuffs","Poetry","Publishing","USD",2015-04-21 22:27:50,8000,2015-03-22 21:27:50,10,"failed",1,"US",10
"134",1819183365,"The Legend of Dunkey","Video Games","Games","USD",2016-04-08 01:06:49,25000,2016-03-09 01:06:49,20,"failed",1,"US",20
"135",1351703799,"Avoiding the collapse of the U.S.: A New Constitution","Nonfiction","Publishing","USD",2013-03-15 17:43:00,2000,2013-02-13 01:27:43,41,"failed",3,"US",41
"136",168218783,"Beautiful Montana Wonderland - Traveling  *","Publishing","Publishing","USD",2014-05-29 00:27:57,10000,2014-04-29 00:27:57,5,"failed",1,"US",5
"137",819990848,"DOUGHNUT QUEST","Restaurants","Food","USD",2014-07-15 00:03:00,333,2014-06-13 18:39:11,26,"failed",5,"US",26
"138",1846129036,"SageEden cookbook","Food","Food","USD",2014-08-15 19:17:42,25000,2014-07-16 19:17:42,0,"failed",0,"US",0
"139",1165934801,"OJ Simpson: Mysteries Solved","Publishing","Publishing","USD",2014-10-08 21:10:00,4000,2014-09-08 21:12:43,0,"failed",0,"US",0
"140",638481890,"Doorways (A film by Houston Tx. film students)","Shorts","Film & Video","USD",2011-08-29 16:40:51,2500,2011-06-30 16:40:51,0,"failed",0,"US",0
"141",1422034272,"The Bible As History - 2nd Edition (eBook and Print Format)","Nonfiction","Publishing","USD",2013-05-05 23:44:30,2850,2013-04-05 23:44:30,155,"failed",14,"US",155
"142",1917029401,"Farmlandia: Growing a Documentary","Documentary","Film & Video","USD",2011-09-05 05:13:58,9600,2011-07-22 05:13:58,2875,"failed",30,"US",2875
"143",427606204,"Manta Ray Tees","Design","Design","USD",2016-05-11 17:23:02,3000,2016-04-11 17:23:02,109,"failed",5,"US",109
"144",1386056420,"Heaven Knows I'm Coming - Children's Book","Children's Books","Publishing","USD",2015-02-22 19:14:09,7000,2015-01-23 19:14:09,276,"failed",4,"US",276
"145",1014234055,"Drawing pictures of cute animals doing awesome things.","Art","Art","USD",2014-08-14 21:32:57,100,2014-07-15 21:32:57,10,"failed",2,"US",10
"146",479124939,"Farming Concrete: Measuring food production in NYC community gardens","Food","Food","USD",2010-06-26 05:59:00,10000,2010-06-04 19:15:58,300,"failed",8,"US",300
"147",552698485,"Crosstalk: An OSC API for Inter - Program Communication","Software","Technology","USD",2011-05-07 22:35:12,1800,2011-04-07 22:35:12,426,"failed",11,"US",426
"148",97635087,"CroClip - Tangle free cable storage & earbud clothing clip.","Product Design","Design","USD",2014-06-04 04:00:00,2000,2014-05-01 17:50:07,307,"failed",29,"US",307
"149",1849053388,"Higher Attire","Fashion","Fashion","USD",2014-07-09 22:43:51,3000,2014-06-09 22:43:51,50,"failed",3,"US",50
"150",361025012,"My journal","Art","Art","USD",2013-11-09 15:23:00,20000,2013-10-10 15:23:00,0,"failed",0,"US",0
"151",1335424455,"Project MadHouse : Fees for Lulu.com to self-publish","Fiction","Publishing","USD",2015-02-20 19:59:27,3500,2015-01-21 19:59:27,60,"failed",3,"US",60
"152",2022914881,"FIELD TACTICS - Neatra's Vale - CORE SET -","Tabletop Games","Games","USD",2016-03-21 04:00:00,16000,2016-02-19 17:25:51,3243,"failed",40,"US",3243
"153",1767991737,"Live Free: A Hip Hop Dance Documentary","Dance","Dance","USD",2012-12-23 02:21:30,30000,2012-11-20 02:21:30,1156,"failed",28,"US",1156
"154",485488854,"Push the Zombie 222 Electric 68' Mustang supercar to 200 mph","Hardware","Technology","USD",2015-09-05 21:10:30,25000,2015-07-07 21:10:30,4282,"failed",43,"US",4282
"155",2011588611,"The Hymn Project","Faith","Music","USD",2015-03-31 06:00:00,7500,2015-02-27 17:20:23,706,"failed",10,"US",706
"156",2086163871,"TORIO UNDERWEAR","Apparel","Fashion","USD",2016-09-08 03:01:04,30000,2016-08-09 03:01:04,331,"failed",17,"US",140
"157",1247282952,"above","Apparel","Fashion","USD",2015-06-14 02:43:20,10000,2015-05-15 02:43:20,0,"failed",0,"US",0
"158",593939083,"Colorado Night's Album","Music","Music","USD",2016-01-02 04:20:50,15000,2015-12-03 04:20:50,274,"failed",3,"US",274
"159",1548278958,"Art for a reason","Painting","Art","USD",2016-04-21 05:46:26,5000,2016-03-22 04:46:26,150,"failed",1,"US",150
"160",316789700,"AIRTIME WATERTIME BREATHVEST (BV)","Wearables","Technology","USD",2016-07-17 03:02:06,20000,2016-06-16 03:02:06,1160,"failed",9,"US",1120
"161",288009978,"Monster Tome","Tabletop Games","Games","USD",2013-05-02 03:03:42,4300,2013-04-01 03:03:42,1060,"failed",47,"US",1060
"162",2119437462,"Crowned Creations Apparel","Apparel","Fashion","USD",2015-02-12 03:47:03,500,2015-01-13 03:47:03,5,"failed",1,"US",5
"163",1306240425,"Phantom Theater. Indie Feature Film.","Film & Video","Film & Video","USD",2010-08-31 22:45:00,7500,2010-07-28 00:56:09,597,"failed",20,"US",597
"164",1665453761,"Ambassador Co.","Footwear","Fashion","USD",2016-05-01 21:24:49,30000,2016-04-01 21:24:49,153,"failed",2,"US",153
"165",2028087599,"Lunik IX","Documentary","Film & Video","USD",2009-12-14 06:00:00,5000,2009-09-15 23:26:12,0,"failed",0,"US",0
"166",1756537445,"Raygun Gothic Rocketship","Conceptual Art","Art","USD",2009-08-01 21:00:00,2500,2009-05-27 19:00:31,0,"failed",0,"US",0
"167",2123472458,"The Little Flame - an allegorical fable as a children's book","Children's Books","Publishing","USD",2013-12-04 14:55:48,15000,2013-11-04 14:55:48,3647,"failed",100,"US",3647
"168",2144764869,"The Nail Wraps Quest - Creators Guild","Fashion","Fashion","USD",2015-02-10 19:11:34,12000,2015-01-11 19:11:34,877,"failed",32,"US",877
"169",705910400,"Shovelin' Porn - Memoir of a Very Dirty Job","Nonfiction","Publishing","USD",2016-12-02 05:00:00,15000,2016-10-19 15:44:14,1230,"failed",34,"US",895
"170",39523819,"""LAUNCH, "" The New Album from Travis Bowman","Music","Music","USD",2016-10-13 20:09:38,6000,2016-09-13 20:09:38,1174,"failed",52,"US",255
"171",789060826,"Richard Hunter's ""The Lucky One""","Rock","Music","USD",2016-07-01 21:11:00,8500,2016-06-03 13:18:04,2140,"failed",38,"US",2140
"172",258359763,"Breaking Through Anxiety and Depression Book","Nonfiction","Publishing","USD",2016-06-13 05:58:45,1000,2016-05-14 05:58:45,500,"failed",1,"US",500
"173",1465840327,"iScent - Smell Your Ringtone","Gadgets","Technology","USD",2014-10-03 09:00:53,33000,2014-09-03 09:00:53,2837,"failed",79,"US",2837
"174",1761481167,"Sky Regime Forever:The Mixtape","Hip-Hop","Music","USD",2012-10-11 05:59:00,4500,2012-09-11 16:59:25,0,"failed",0,"US",0
"175",1289672383,"OneThirtySix Apparel","Fashion","Fashion","USD",2012-06-25 04:24:00,2000,2012-05-10 02:59:27,515,"failed",11,"US",515
"176",1875792206,"Two Families: The Story of America","Publishing","Publishing","USD",2011-05-22 18:59:01,16000,2011-03-22 17:59:01,0,"failed",0,"US",0
